OrderID,Product,Region,Sales Channel,Sales Rep,Units Sold,Unit Price,Total Revenue,Order Date,Customer Email
ORD3554,Smartphone,North,Retail,David,72,96.9,6976.8,2021-04-17 10:00:00,user5804@example.com
ORD3555,Laptop,North,Wholesale,David,32,13.45,430.4,2021-04-17 11:00:00,user1331@example.com
ORD3556,Smartphone,South,Wholesale,Bob,33,404.69,13354.77,2021-04-17 12:00:00,user3975@example.com
ORD3557,Camera,East,Online,Bob,16,47.63,762.08,2021-04-17 13:00:00,user5398@example.com
ORD3558,Laptop,East,Wholesale,Bob,76,212.72,16166.72,2021-04-17 14:00:00,user7767@example.com
ORD3559,Monitor,North,Online,Bob,38,342.65,13020.699999999999,2021-04-17 15:00:00,user5827@example.com
ORD3560,Mouse,South,Wholesale,David,98,126.03,12350.94,2021-04-17 16:00:00,user3507@example.com
ORD3561,Keyboard,North,Retail,David,14,51.14,715.96,2021-04-17 17:00:00,user6370@example.com
ORD3562,Mouse,East,Wholesale,Alice,36,387.31,13943.16,2021-04-17 18:00:00,user7132@example.com
ORD3563,Laptop,North,Wholesale,Eva,97,318.79,30922.63,2021-04-17 19:00:00,user4768@example.com
ORD3564,Laptop,North,Online,Bob,23,494.36,11370.28,2021-04-17 20:00:00,user1166@example.com
ORD3565,Camera,South,Wholesale,Eva,66,178.71,11794.86,2021-04-17 21:00:00,user6067@example.com
ORD3566,Mouse,East,Online,Bob,85,40.26,3422.1,2021-04-17 22:00:00,user6860@example.com
ORD3567,Smartphone,South,Wholesale,Bob,2,369.83,739.66,2021-04-17 23:00:00,user1368@example.com
ORD3568,Laptop,East,Retail,Charlie,91,265.65,24174.149999999998,2021-04-18 00:00:00,user6392@example.com
ORD3569,Camera,West,Wholesale,Charlie,73,114.47,8356.31,2021-04-18 01:00:00,user9467@example.com
ORD3570,Monitor,West,Wholesale,Eva,65,393.05,25548.25,2021-04-18 02:00:00,user9527@example.com
ORD3571,Monitor,East,Wholesale,Eva,75,109.84,8238.0,2021-04-18 03:00:00,user8637@example.com
ORD3572,Monitor,West,Retail,Eva,67,137.72,9227.24,2021-04-18 04:00:00,user8281@example.com
ORD3573,Printer,South,Online,Eva,52,55.34,2877.6800000000003,2021-04-18 05:00:00,user8015@example.com
ORD3574,Monitor,West,Online,Eva,62,205.72,12754.64,2021-04-18 06:00:00,user3509@example.com
ORD3575,Laptop,East,Wholesale,Alice,23,215.28,4951.44,2021-04-18 07:00:00,user8989@example.com
ORD3576,Smartphone,North,Wholesale,David,26,262.14,6815.639999999999,2021-04-18 08:00:00,user7819@example.com
ORD3577,Laptop,North,Wholesale,Charlie,68,357.39,24302.52,2021-04-18 09:00:00,user7503@example.com
ORD3578,Smartphone,South,Retail,Alice,82,453.99,37227.18,2021-04-18 10:00:00,user1002@example.com
ORD3579,Laptop,East,Wholesale,Eva,55,77.49,4261.95,2021-04-18 11:00:00,user2369@example.com
ORD3580,Tablet,West,Retail,Bob,6,36.63,219.78000000000003,2021-04-18 12:00:00,user1642@example.com
ORD3581,Monitor,North,Online,Eva,35,19.08,667.8,2021-04-18 13:00:00,user1233@example.com
ORD3582,Smartphone,West,Wholesale,Charlie,22,80.37,1768.14,2021-04-18 14:00:00,user6838@example.com
ORD3583,Monitor,East,Online,Eva,43,332.4,14293.199999999999,2021-04-18 15:00:00,user3153@example.com
ORD3584,Camera,North,Wholesale,Frank,15,366.46,,2021-04-18 16:00:00,user4769@example.com
ORD3585,Laptop,South,Online,David,86,395.39,34003.54,2021-04-18 17:00:00,user2517@example.com
ORD3586,Monitor,South,Online,David,60,129.42,7765.199999999999,2021-04-18 18:00:00,user8275@example.com
ORD3587,Keyboard,South,Wholesale,Frank,12,159.89,1918.6799999999998,2021-04-18 19:00:00,user2436@example.com
ORD3588,Mouse,East,Wholesale,Frank,49,246.74,12090.26,2021-04-18 20:00:00,user1508@example.com
ORD3589,Laptop,North,Wholesale,David,42,40.96,1720.32,2021-04-18 21:00:00,user8933@example.com
ORD3590,Camera,East,Retail,David,38,309.46,11759.48,2021-04-18 22:00:00,user9862@example.com
ORD3591,Smartphone,West,Wholesale,Eva,82,492.03,40346.46,2021-04-18 23:00:00,user4256@example.com
ORD3592,Tablet,North,Retail,Alice,45,186.8,,2021-04-19 00:00:00,user7103@example.com
ORD3593,Camera,East,Retail,Frank,35,378.9,13261.5,2021-04-19 01:00:00,user8797@example.com
ORD3594,Keyboard,West,Retail,David,30,255.02,,2021-04-19 02:00:00,user8431@example.com
ORD3595,Smartphone,South,Retail,David,88,72.63,6391.44,2021-04-19 03:00:00,user1824@example.com
ORD3596,Camera,North,Online,David,30,295.3,8859.0,2021-04-19 04:00:00,user3912@example.com
ORD3597,Printer,East,Online,Eva,78,156.94,12241.32,2021-04-19 05:00:00,user1870@example.com
ORD3598,Monitor,East,Online,Bob,6,26.86,161.16,2021-04-19 06:00:00,user6917@example.com
ORD3599,Laptop,South,Wholesale,Alice,67,321.12,21515.04,2021-04-19 07:00:00,user5617@example.com
ORD3600,Keyboard,East,Online,Frank,80,430.88,34470.4,2021-04-19 08:00:00,user8680@example.com
ORD3601,Keyboard,West,Wholesale,Frank,7,178.94,1252.58,2021-04-19 09:00:00,user7966@example.com
ORD3602,Camera,East,Retail,Bob,52,201.24,10464.48,2021-04-19 10:00:00,user8676@example.com
ORD3603,Camera,West,Online,Alice,14,446.6,6252.400000000001,2021-04-19 11:00:00,user2765@example.com
ORD3604,Mouse,North,Online,Alice,73,408.67,29832.91,2021-04-19 12:00:00,user7205@example.com
ORD3605,Mouse,East,Wholesale,Charlie,15,360.33,5404.95,2021-04-19 13:00:00,user8787@example.com
ORD3606,Keyboard,North,Wholesale,David,21,131.91,2770.11,2021-04-19 14:00:00,user1604@example.com
ORD3607,Smartphone,South,Retail,Eva,35,456.01,15960.35,2021-04-19 15:00:00,user7687@example.com
ORD3608,Monitor,East,Retail,Alice,66,85.66,5653.5599999999995,2021-04-19 16:00:00,user8660@example.com
ORD3609,Printer,West,Wholesale,Bob,91,317.12,28857.920000000002,2021-04-19 17:00:00,user5126@example.com
ORD3610,Smartphone,South,Online,Bob,2,24.11,48.22,2021-04-19 18:00:00,user6240@example.com
ORD3611,Printer,East,Wholesale,Eva,35,325.42,11389.7,2021-04-19 19:00:00,user7362@example.com
ORD3612,Laptop,East,Online,Frank,82,145.8,11955.6,2021-04-19 20:00:00,user3819@example.com
ORD3613,Keyboard,East,Retail,David,78,230.34,17966.52,2021-04-19 21:00:00,user1428@example.com
ORD3614,Camera,West,Retail,Bob,20,179.18,3583.6000000000004,2021-04-19 22:00:00,user6634@example.com
ORD3615,Camera,East,Wholesale,Eva,82,94.65,7761.3,2021-04-19 23:00:00,user2083@example.com
ORD3616,Camera,North,Retail,Charlie,10,314.77,3147.7,2021-04-20 00:00:00,user8151@example.com
ORD3617,Monitor,West,Wholesale,Eva,25,442.17,11054.25,2021-04-20 01:00:00,user6761@example.com
ORD3618,Laptop,West,Wholesale,Bob,66,479.95,31676.7,2021-04-20 02:00:00,user4303@example.com
ORD3619,Monitor,West,Wholesale,Charlie,25,104.25,2606.25,2021-04-20 03:00:00,user4064@example.com
ORD3620,Camera,North,Online,Bob,54,361.51,19521.54,2021-04-20 04:00:00,user4569@example.com
ORD3621,Tablet,East,Online,Frank,33,335.53,11072.49,2021-04-20 05:00:00,user9378@example.com
ORD3622,Camera,East,Online,Frank,36,178.26,6417.36,2021-04-20 06:00:00,user5923@example.com
ORD3623,Laptop,South,Wholesale,David,95,19.36,1839.2,2021-04-20 07:00:00,user4014@example.com
ORD3624,Keyboard,East,Retail,Alice,14,348.0,4872.0,2021-04-20 08:00:00,user9520@example.com
ORD3625,Laptop,East,Retail,Charlie,65,473.29,30763.850000000002,2021-04-20 09:00:00,user7232@example.com
ORD3626,Printer,West,Wholesale,Bob,80,319.74,25579.2,2021-04-20 10:00:00,user6780@example.com
ORD3627,Camera,West,Wholesale,Alice,54,223.29,12057.66,2021-04-20 11:00:00,user1436@example.com
ORD3628,Mouse,West,Online,Charlie,52,267.33,13901.16,2021-04-20 12:00:00,user5541@example.com
ORD3629,Mouse,South,Wholesale,Eva,3,107.82,323.46,2021-04-20 13:00:00,user8000@example.com
ORD3630,Tablet,East,Wholesale,Frank,99,377.77,37399.229999999996,2021-04-20 14:00:00,user6043@example.com
ORD3631,Keyboard,East,Wholesale,Charlie,41,375.75,15405.75,2021-04-20 15:00:00,user4080@example.com
ORD3632,Laptop,South,Retail,Alice,6,81.3,487.79999999999995,2021-04-20 16:00:00,user8877@example.com
ORD3633,Mouse,North,Wholesale,Frank,25,440.21,11005.25,2021-04-20 17:00:00,user8011@example.com
ORD3634,Tablet,East,Wholesale,Frank,13,141.9,1844.7,2021-04-20 18:00:00,user4625@example.com
ORD3635,Camera,South,Retail,Charlie,98,491.31,48148.38,2021-04-20 19:00:00,user7919@example.com
ORD3636,Tablet,East,Retail,David,8,197.62,1580.96,2021-04-20 20:00:00,user8709@example.com
ORD3637,Smartphone,West,Retail,David,21,97.16,2040.36,2021-04-20 21:00:00,user8226@example.com
ORD3638,Monitor,West,Retail,Frank,98,182.34,17869.32,2021-04-20 22:00:00,user6732@example.com
ORD3639,Laptop,North,Retail,David,68,225.69,15346.92,2021-04-20 23:00:00,user6910@example.com
ORD3640,Printer,West,Online,Alice,25,43.96,1099.0,2021-04-21 00:00:00,user4502@example.com
ORD3641,Tablet,East,Retail,Frank,79,293.33,23173.07,2021-04-21 01:00:00,user5915@example.com
ORD3642,Laptop,West,Wholesale,Alice,68,302.84,20593.12,2021-04-21 02:00:00,user4712@example.com
ORD3643,Keyboard,West,Wholesale,Alice,45,372.08,16743.6,2021-04-21 03:00:00,user3410@example.com
ORD3644,Camera,East,Online,David,60,24.29,1457.3999999999999,2021-04-21 04:00:00,user2659@example.com
ORD3645,Mouse,North,Retail,David,12,275.21,3302.5199999999995,2021-04-21 05:00:00,user5608@example.com
ORD3646,Printer,West,Online,Bob,32,35.92,,2021-04-21 06:00:00,user5360@example.com
ORD3647,Smartphone,North,Wholesale,Eva,96,353.56,33941.76,2021-04-21 07:00:00,user5589@example.com
ORD3648,Keyboard,West,Retail,Eva,92,37.31,3432.5200000000004,2021-04-21 08:00:00,user4978@example.com
ORD3649,Keyboard,North,Online,Bob,13,456.75,5937.75,2021-04-21 09:00:00,user5560@example.com
ORD3650,Tablet,South,Online,Alice,31,354.02,10974.619999999999,2021-04-21 10:00:00,user5668@example.com
ORD3651,Printer,East,Retail,David,78,258.62,20172.36,2021-04-21 11:00:00,user7653@example.com
ORD3652,Laptop,East,Online,David,20,226.34,4526.8,2021-04-21 12:00:00,user1042@example.com
ORD3653,Laptop,East,Retail,Frank,18,74.03,1332.54,2021-04-21 13:00:00,user3732@example.com
ORD3654,Smartphone,North,Wholesale,David,93,152.59,14190.87,2021-04-21 14:00:00,user5353@example.com
ORD3655,Printer,South,Retail,Charlie,60,435.79,26147.4,2021-04-21 15:00:00,user6178@example.com
ORD3656,Camera,East,Wholesale,Alice,63,453.18,28550.34,2021-04-21 16:00:00,user7459@example.com
ORD3657,Smartphone,East,Online,Frank,6,10.37,62.22,2021-04-21 17:00:00,user1959@example.com
ORD3658,Smartphone,West,Retail,Eva,32,301.13,9636.16,2021-04-21 18:00:00,user7408@example.com
ORD3659,Monitor,East,Wholesale,David,93,362.46,33708.78,2021-04-21 19:00:00,user2389@example.com
ORD3660,Mouse,South,Retail,Frank,43,313.19,13467.17,2021-04-21 20:00:00,user1650@example.com
ORD3661,Smartphone,West,Retail,Bob,2,50.02,100.04,2021-04-21 21:00:00,user6784@example.com
ORD3662,Laptop,North,Wholesale,Bob,60,116.69,7001.4,2021-04-21 22:00:00,user9287@example.com
ORD3663,Printer,East,Online,Bob,23,132.67,3051.41,2021-04-21 23:00:00,user7036@example.com
ORD3664,Smartphone,North,Retail,David,83,417.55,34656.65,2021-04-22 00:00:00,user4804@example.com
ORD3665,Tablet,West,Retail,Charlie,31,236.97,7346.07,2021-04-22 01:00:00,user7356@example.com
ORD3666,Smartphone,North,Retail,Frank,5,248.55,1242.75,2021-04-22 02:00:00,user3310@example.com
ORD3667,Mouse,East,Online,Alice,83,468.1,38852.3,2021-04-22 03:00:00,user8201@example.com
ORD3668,Tablet,North,Wholesale,Bob,34,322.17,10953.78,2021-04-22 04:00:00,user3671@example.com
ORD3669,Keyboard,East,Wholesale,Charlie,10,450.35,4503.5,2021-04-22 05:00:00,user1369@example.com
ORD3670,Laptop,South,Retail,Bob,89,233.69,20798.41,2021-04-22 06:00:00,user9902@example.com
ORD3671,Monitor,South,Online,Bob,2,83.22,166.44,2021-04-22 07:00:00,user1748@example.com
ORD3672,Keyboard,West,Retail,Eva,11,465.67,5122.37,2021-04-22 08:00:00,user3695@example.com
ORD3673,Smartphone,North,Retail,Bob,50,234.77,11738.5,2021-04-22 09:00:00,user5269@example.com
ORD3674,Laptop,West,Retail,Frank,31,99.0,3069.0,2021-04-22 10:00:00,user7983@example.com
ORD3675,Laptop,East,Online,David,56,158.17,8857.519999999999,2021-04-22 11:00:00,user5347@example.com
ORD3676,Mouse,East,Wholesale,Bob,79,34.89,2756.31,2021-04-22 12:00:00,user4795@example.com
ORD3677,Monitor,South,Online,Bob,73,239.47,17481.31,2021-04-22 13:00:00,user6676@example.com
ORD3678,Tablet,South,Online,Charlie,87,428.03,37238.61,2021-04-22 14:00:00,user1414@example.com
ORD3679,Keyboard,West,Wholesale,David,83,467.45,38798.35,2021-04-22 15:00:00,user3686@example.com
ORD3680,Camera,North,Retail,Alice,9,466.98,4202.82,2021-04-22 16:00:00,user4869@example.com
ORD3681,Keyboard,West,Retail,Charlie,99,71.36,7064.64,2021-04-22 17:00:00,user7501@example.com
ORD3682,Laptop,West,Online,Bob,21,197.21,4141.41,2021-04-22 18:00:00,user7593@example.com
ORD3683,Camera,North,Retail,Alice,73,23.83,1739.59,2021-04-22 19:00:00,user4257@example.com
ORD3684,Tablet,South,Retail,Bob,28,429.03,12012.84,2021-04-22 20:00:00,user6441@example.com
ORD3685,Mouse,West,Online,Alice,62,185.79,11518.98,2021-04-22 21:00:00,user2412@example.com
ORD3686,Smartphone,South,Retail,David,7,319.25,2234.75,2021-04-22 22:00:00,user6012@example.com
ORD3687,Smartphone,East,Retail,Alice,80,360.3,28824.0,2021-04-22 23:00:00,user7875@example.com
ORD3688,Tablet,South,Wholesale,Eva,16,220.62,3529.92,2021-04-23 00:00:00,user7390@example.com
ORD3689,Camera,South,Retail,Alice,97,160.16,15535.52,2021-04-23 01:00:00,user8044@example.com
ORD3690,Laptop,West,Wholesale,Alice,4,481.48,1925.92,2021-04-23 02:00:00,user9781@example.com
ORD3691,Monitor,South,Online,Charlie,4,482.6,1930.4,2021-04-23 03:00:00,user9457@example.com
ORD3692,Mouse,East,Retail,David,40,151.82,6072.799999999999,2021-04-23 04:00:00,user3739@example.com
ORD3693,Keyboard,West,Wholesale,Frank,17,245.02,4165.34,2021-04-23 05:00:00,user7295@example.com
ORD3694,Keyboard,South,Online,David,52,486.69,25307.88,2021-04-23 06:00:00,user6930@example.com
ORD3695,Smartphone,North,Online,Charlie,93,12.39,1152.27,2021-04-23 07:00:00,user1649@example.com
ORD3696,Printer,South,Wholesale,Alice,52,212.21,11034.92,2021-04-23 08:00:00,user2839@example.com
ORD3697,Laptop,East,Retail,Alice,36,59.22,2131.92,2021-04-23 09:00:00,user9363@example.com
ORD3698,Monitor,West,Retail,Eva,38,259.49,9860.62,2021-04-23 10:00:00,user2199@example.com
ORD3699,Mouse,West,Wholesale,Alice,50,22.09,1104.5,2021-04-23 11:00:00,user2226@example.com
ORD3700,Smartphone,East,Wholesale,Frank,63,209.38,13190.94,2021-04-23 12:00:00,user4038@example.com
ORD3701,Printer,North,Retail,Bob,63,118.14,7442.82,2021-04-23 13:00:00,user8521@example.com
ORD3702,Camera,South,Retail,Charlie,62,271.32,16821.84,2021-04-23 14:00:00,user1247@example.com
ORD3703,Mouse,South,Wholesale,Charlie,99,498.04,49305.96,2021-04-23 15:00:00,user6938@example.com
ORD3704,Smartphone,West,Retail,Frank,7,402.26,2815.8199999999997,2021-04-23 16:00:00,user5952@example.com
ORD3705,Laptop,East,Wholesale,Bob,27,424.36,11457.720000000001,2021-04-23 17:00:00,user6027@example.com
ORD3706,Smartphone,South,Retail,Eva,92,321.28,29557.76,2021-04-23 18:00:00,user8429@example.com
ORD3707,Keyboard,East,Wholesale,Eva,86,30.36,2610.96,2021-04-23 19:00:00,user9231@example.com
ORD3708,Camera,West,Online,Bob,14,111.33,1558.62,2021-04-23 20:00:00,user1753@example.com
ORD3709,Smartphone,South,Wholesale,Eva,71,463.28,32892.88,2021-04-23 21:00:00,user1674@example.com
ORD3710,Printer,South,Online,Alice,86,189.4,16288.4,2021-04-23 22:00:00,user8496@example.com
ORD3711,Laptop,West,Wholesale,Charlie,5,60.78,303.9,2021-04-23 23:00:00,user3760@example.com
ORD3712,Camera,North,Online,David,55,354.18,19479.9,2021-04-24 00:00:00,user2631@example.com
ORD3713,Laptop,West,Online,Frank,2,156.73,313.46,2021-04-24 01:00:00,user3046@example.com
ORD3714,Monitor,South,Wholesale,Charlie,62,141.74,8787.880000000001,2021-04-24 02:00:00,user7199@example.com
ORD3715,Smartphone,East,Wholesale,Frank,91,499.01,45409.909999999996,2021-04-24 03:00:00,user1887@example.com
ORD3716,Laptop,East,Wholesale,Charlie,21,430.49,9040.29,2021-04-24 04:00:00,user3143@example.com
ORD3717,Camera,North,Wholesale,David,79,209.89,16581.309999999998,2021-04-24 05:00:00,user7070@example.com
ORD3718,Smartphone,West,Retail,Eva,21,490.33,10296.93,2021-04-24 06:00:00,user8760@example.com
ORD3719,Smartphone,East,Retail,Alice,10,328.56,3285.6,2021-04-24 07:00:00,user4831@example.com
ORD3720,Smartphone,North,Online,Eva,87,373.59,32502.329999999998,2021-04-24 08:00:00,user8534@example.com
ORD3721,Keyboard,South,Wholesale,Bob,58,25.44,1475.52,2021-04-24 09:00:00,user3895@example.com
ORD3722,Printer,South,Online,Bob,39,69.59,2714.01,2021-04-24 10:00:00,user9783@example.com
ORD3723,Laptop,East,Wholesale,Frank,5,320.21,1601.05,2021-04-24 11:00:00,user4055@example.com
ORD3724,Tablet,West,Online,Charlie,65,450.52,29283.8,2021-04-24 12:00:00,user9774@example.com
ORD3725,Mouse,North,Online,Frank,13,315.63,4103.19,2021-04-24 13:00:00,user1602@example.com
ORD3726,Mouse,East,Online,Charlie,85,75.67,6431.95,2021-04-24 14:00:00,user5218@example.com
ORD3727,Camera,East,Retail,David,90,66.72,6004.8,2021-04-24 15:00:00,user4681@example.com
ORD3728,Monitor,North,Online,Frank,85,423.65,36010.25,2021-04-24 16:00:00,user7219@example.com
ORD3729,Keyboard,North,Online,Alice,53,78.26,4147.780000000001,2021-04-24 17:00:00,user9263@example.com
ORD3730,Monitor,North,Online,Bob,82,264.91,21722.620000000003,2021-04-24 18:00:00,user9442@example.com
ORD3731,Laptop,South,Wholesale,Charlie,45,28.19,1268.55,2021-04-24 19:00:00,user5192@example.com
ORD3732,Keyboard,North,Retail,Eva,32,49.53,1584.96,2021-04-24 20:00:00,user1636@example.com
ORD3733,Monitor,East,Online,David,36,339.45,12220.199999999999,2021-04-24 21:00:00,user8143@example.com
ORD3734,Laptop,West,Online,Frank,81,347.7,28163.7,2021-04-24 22:00:00,user8637@example.com
ORD3735,Smartphone,North,Retail,Frank,99,177.32,17554.68,2021-04-24 23:00:00,user5178@example.com
ORD3736,Printer,South,Wholesale,David,60,115.65,6939.0,2021-04-25 00:00:00,user9798@example.com
ORD3737,Printer,South,Retail,Frank,11,408.72,4495.92,2021-04-25 01:00:00,user1152@example.com
ORD3738,Keyboard,West,Wholesale,Frank,63,116.38,7331.94,2021-04-25 02:00:00,user6507@example.com
ORD3739,Printer,East,Wholesale,David,21,275.59,5787.389999999999,2021-04-25 03:00:00,user3683@example.com
ORD3740,Smartphone,South,Online,Frank,52,484.42,25189.84,2021-04-25 04:00:00,user8425@example.com
ORD3741,Smartphone,South,Online,David,55,82.45,4534.75,2021-04-25 05:00:00,user2113@example.com
ORD3742,Printer,West,Wholesale,Frank,26,471.03,12246.779999999999,2021-04-25 06:00:00,user9415@example.com
ORD3743,Mouse,West,Retail,Charlie,68,99.62,6774.16,2021-04-25 07:00:00,user2847@example.com
ORD3744,Tablet,South,Online,Charlie,34,288.05,9793.7,2021-04-25 08:00:00,user1316@example.com
ORD3745,Printer,South,Wholesale,Eva,52,194.73,10125.96,2021-04-25 09:00:00,user2577@example.com
ORD3746,Smartphone,South,Online,Alice,82,482.82,39591.24,2021-04-25 10:00:00,user2391@example.com
ORD3747,Tablet,East,Wholesale,Frank,99,144.04,14259.96,2021-04-25 11:00:00,user3783@example.com
ORD3748,Printer,North,Wholesale,Charlie,93,205.83,19142.190000000002,2021-04-25 12:00:00,user6996@example.com
ORD3749,Smartphone,East,Online,Frank,52,491.6,25563.2,2021-04-25 13:00:00,user2436@example.com
ORD3750,Monitor,North,Online,David,29,272.87,7913.2300000000005,2021-04-25 14:00:00,user7175@example.com
ORD3751,Printer,West,Wholesale,Bob,38,256.29,9739.02,2021-04-25 15:00:00,user2771@example.com
ORD3752,Camera,East,Retail,David,42,136.31,5725.02,2021-04-25 16:00:00,user9723@example.com
ORD3753,Keyboard,East,Retail,Alice,21,353.67,7427.070000000001,2021-04-25 17:00:00,user7863@example.com
ORD3754,Keyboard,South,Online,Frank,42,17.04,715.68,2021-04-25 18:00:00,user2471@example.com
ORD3755,Camera,East,Online,Bob,13,34.26,445.38,2021-04-25 19:00:00,user5776@example.com
ORD3756,Printer,South,Retail,Frank,64,303.69,19436.16,2021-04-25 20:00:00,user8418@example.com
ORD3757,Mouse,West,Online,Alice,17,177.42,3016.14,2021-04-25 21:00:00,user1092@example.com
ORD3758,Laptop,South,Retail,Alice,9,477.13,4294.17,2021-04-25 22:00:00,user4128@example.com
ORD3759,Smartphone,South,Online,David,41,452.56,18554.96,2021-04-25 23:00:00,user8940@example.com
ORD3760,Smartphone,West,Online,Frank,1,359.72,359.72,2021-04-26 00:00:00,user2841@example.com
ORD3761,Keyboard,North,Wholesale,Alice,2,410.89,821.78,2021-04-26 01:00:00,user3430@example.com
ORD3762,Mouse,North,Wholesale,Charlie,60,336.99,20219.4,2021-04-26 02:00:00,user9995@example.com
ORD3763,Monitor,West,Retail,Bob,48,71.54,3433.92,2021-04-26 03:00:00,user3879@example.com
ORD3764,Tablet,West,Online,Bob,29,385.12,11168.48,2021-04-26 04:00:00,user1879@example.com
ORD3765,Keyboard,East,Retail,Alice,97,112.99,10960.029999999999,2021-04-26 05:00:00,user3685@example.com
ORD3766,Mouse,West,Retail,Frank,10,168.49,1684.9,2021-04-26 06:00:00,user7827@example.com
ORD3767,Smartphone,North,Online,David,58,411.42,23862.36,2021-04-26 07:00:00,user4188@example.com
ORD3768,Camera,East,Wholesale,David,60,272.9,16373.999999999998,2021-04-26 08:00:00,user5214@example.com
ORD3769,Tablet,North,Retail,Eva,21,431.37,9058.77,2021-04-26 09:00:00,user7104@example.com
ORD3770,Printer,West,Wholesale,Alice,28,114.39,3202.92,2021-04-26 10:00:00,user1597@example.com
ORD3771,Laptop,North,Retail,Frank,75,307.81,23085.75,2021-04-26 11:00:00,user3084@example.com
ORD3772,Tablet,East,Retail,Alice,34,51.06,1736.04,2021-04-26 12:00:00,user1711@example.com
ORD3773,Laptop,West,Wholesale,David,8,325.1,2600.8,2021-04-26 13:00:00,user3896@example.com
ORD3774,Keyboard,South,Online,Eva,59,383.64,22634.76,2021-04-26 14:00:00,user9182@example.com
ORD3775,Monitor,West,Wholesale,Alice,86,296.62,25509.32,2021-04-26 15:00:00,user8917@example.com
ORD3776,Keyboard,East,Retail,David,72,140.45,10112.4,2021-04-26 16:00:00,user5822@example.com
ORD3777,Monitor,North,Wholesale,David,49,25.36,1242.6399999999999,2021-04-26 17:00:00,user7254@example.com
ORD3778,Smartphone,South,Wholesale,Alice,79,68.53,5413.87,2021-04-26 18:00:00,user3116@example.com
ORD3779,Mouse,East,Online,Alice,17,314.93,5353.81,2021-04-26 19:00:00,user2685@example.com
ORD3780,Mouse,South,Wholesale,Eva,60,467.87,28072.2,2021-04-26 20:00:00,user1817@example.com
ORD3781,Monitor,West,Wholesale,Bob,87,111.2,9674.4,2021-04-26 21:00:00,user6930@example.com
ORD3782,Printer,South,Online,Frank,88,370.16,32574.08,2021-04-26 22:00:00,user1940@example.com
ORD3783,Tablet,North,Retail,Frank,45,434.56,19555.2,2021-04-26 23:00:00,user9992@example.com
ORD3784,Monitor,South,Online,David,83,265.23,22014.09,2021-04-27 00:00:00,user1846@example.com
ORD3785,Camera,South,Online,Bob,69,337.94,23317.86,2021-04-27 01:00:00,user5582@example.com
ORD3786,Keyboard,South,Retail,Bob,32,409.36,13099.52,2021-04-27 02:00:00,user7699@example.com
ORD3787,Printer,South,Retail,Eva,44,137.73,6060.12,2021-04-27 03:00:00,user1110@example.com
ORD3788,Laptop,North,Online,Eva,65,155.48,10106.199999999999,2021-04-27 04:00:00,user3561@example.com
ORD3789,Smartphone,South,Wholesale,Eva,87,10.31,896.97,2021-04-27 05:00:00,user1879@example.com
ORD3790,Smartphone,North,Wholesale,Charlie,8,481.92,3855.36,2021-04-27 06:00:00,user2276@example.com
ORD3791,Tablet,East,Retail,Bob,77,459.6,35389.200000000004,2021-04-27 07:00:00,user8585@example.com
ORD3792,Mouse,North,Online,Eva,72,384.64,27694.079999999998,2021-04-27 08:00:00,user4616@example.com
ORD3793,Monitor,South,Online,Frank,87,48.75,4241.25,2021-04-27 09:00:00,user6484@example.com
ORD3794,Mouse,West,Retail,Alice,43,229.28,9859.04,2021-04-27 10:00:00,user6754@example.com
ORD3795,Tablet,South,Wholesale,Eva,1,59.93,59.93,2021-04-27 11:00:00,user1449@example.com
ORD3796,Printer,South,Online,Alice,51,17.8,907.8000000000001,2021-04-27 12:00:00,user9690@example.com
ORD3797,Printer,East,Wholesale,Eva,24,311.93,7486.32,2021-04-27 13:00:00,user6180@example.com
ORD3798,Camera,South,Wholesale,Alice,99,480.81,47600.19,2021-04-27 14:00:00,user6669@example.com
ORD3799,Smartphone,South,Online,Bob,24,452.41,10857.84,2021-04-27 15:00:00,user2366@example.com
ORD3800,Camera,West,Online,Eva,17,351.41,5973.97,2021-04-27 16:00:00,user2213@example.com
ORD3801,Monitor,West,Online,Eva,5,57.35,286.75,2021-04-27 17:00:00,user3680@example.com
ORD3802,Tablet,East,Online,Alice,20,144.34,2886.8,2021-04-27 18:00:00,user6911@example.com
ORD3803,Mouse,West,Wholesale,David,21,166.83,3503.4300000000003,2021-04-27 19:00:00,user5874@example.com
ORD3804,Tablet,West,Wholesale,Eva,58,383.94,22268.52,2021-04-27 20:00:00,user9558@example.com
ORD3805,Laptop,West,Wholesale,Charlie,31,403.1,12496.1,2021-04-27 21:00:00,user1794@example.com
ORD3806,Camera,West,Online,David,11,198.7,2185.7,2021-04-27 22:00:00,user6336@example.com
ORD3807,Laptop,South,Online,Charlie,52,214.76,11167.52,2021-04-27 23:00:00,user1663@example.com
ORD3808,Keyboard,South,Wholesale,David,15,31.81,477.15,2021-04-28 00:00:00,user4090@example.com
ORD3809,Mouse,South,Wholesale,Frank,83,151.68,12589.44,2021-04-28 01:00:00,user7797@example.com
ORD3810,Laptop,East,Online,Bob,7,231.13,1617.9099999999999,2021-04-28 02:00:00,user1093@example.com
ORD3811,Laptop,East,Retail,Eva,28,67.32,1884.9599999999998,2021-04-28 03:00:00,user9588@example.com
ORD3812,Keyboard,South,Online,Charlie,51,232.1,,2021-04-28 04:00:00,user9171@example.com
ORD3813,Keyboard,North,Online,David,58,428.06,24827.48,2021-04-28 05:00:00,user2315@example.com
